6938	0000790;0000978;0000981;0000987;0001228;0003700;0005515;0005634;0005654;0005737;0006357;0006955;0007517;0008134;0016607;0035497;0043231;0043425;0045944;0046332;0070888;0071837;0090575;1902036;1990837;0000976;0046982;0005667;0045666;0042803
11216	0005515;0005829;0005886;0007165;0007596;0032991;0051018;0005739;0008104
9719	0005515;0006508;0030512;0050436;0060481;0031012;0004222;0030198
64919	0000978;0001228;0003334;0003382;0005515;0008285;0010837;0019216;0021773;0021902;0031077;0033077;0033153;0035701;0042475;0043005;0043066;0043368;0045664;0045944;0046632;0046872;0048538;0071678;0097535;1990837;0043565;0005634;0003700;0006355
10683	0001501;0001756;0005112;0005509;0007219;0007386;0016021;0048339;0050768
1763	0000076;0000723;0000729;0000784;0003677;0003678;0004386;0004518;0005515;0005524;0005634;0005654;0005739;0006260;0006264;0006284;0016887;0016890;0017108;0017116;0032201;0032508;0033567;0042645;0043137;0043139;0043504;0044806;0045740;0046872;0051539;0090305;0090656;1901796;1902990;0005760;0071932;0003723;0005737
1756	0002027;0002162;0003779;0005200;0005515;0005829;0005856;0007010;0007517;0008270;0008307;0009986;0010880;0010881;0014809;0014819;0016010;0016013;0017022;0017166;0030018;0030049;0030055;0030175;0031527;0032991;0033137;0034613;0034622;0035633;0035994;0042383;0043034;0043043;0044306;0045121;0045202;0045211;0046716;0048747;0050998;0060048;0060314;0086001;1901385;1902083;2000651;0016328
3077	0002626;0002725;0005102;0005515;0005615;0005654;0005769;0005886;0005887;0006879;0006953;0007565;0009897;0010039;0010106;0010628;0010862;0030509;0030881;0031410;0032092;0032435;0033572;0034756;0039706;0042446;0045177;0045178;0048260;0048471;0055037;0055072;0060586;0065003;0071281;0090277;0097421;0098711;1900121;1900122;1904283;1904434;1904437;1990357;1990459;1990712;2000008;2000059;2000272;2000273;2001186;0002474;0019882;0042605;0042612;1990641
8195	0001103;0001947;0005515;0005524;0005622;0005634;0005737;0005813;0005829;0006457;0007286;0007368;0007507;0007601;0007608;0008406;0010629;0014824;0021756;0021766;0021987;0030837;0031514;0032402;0034260;0035176;0038108;0040018;0042311;0045444;0045494;0045776;0046907;0048854;0050910;0051082;0051216;0051492;0051877;0060027;0060271;0060296;0060324;1905515;0036064;0032502;1902636;0051131
23322	0001701;0001736;0001822;0001889;0005515;0005654;0005737;0005813;0005829;0005879;0005886;0005911;0005923;0005929;0005930;0007163;0007368;0008589;0021532;0021549;0021670;0021772;0022038;0031870;0032391;0035115;0035116;0035253;0035869;0036064;0043010;0043584;0045744;0060039;0090102;0097711;1905515;0046548
4810	0005794;0005923;0005925;0016324;0016604;0030027;0030054;0002088;0030154
2074	0000012;0000077;0000303;0003677;0003682;0005515;0005524;0005634;0005654;0005730;0006283;0006284;0006290;0006362;0006366;0006979;0007256;0007257;0008022;0008023;0008094;0008630;0009411;0009636;0010165;0010224;0010332;0022008;0030182;0030296;0031175;0032508;0032784;0032786;0035264;0043044;0044877;0045494;0045739;0045815;0047485;0060261;0061098;0090734;0097680;1905168;2001033;0003678
6866	0005102;0005515;0005576;0005615;0007186;0007217;0007218;0007565;0045777
2178	0003674;0005634;0005654;0036297;0043240
23476	0000083;0000794;0002039;0003682;0003712;0005515;0005634;0005654;0006325;0006468;0006974;0008353;0010971;0016032;0019899;0032968;0043123;0045893;0045944;0050727;0070577;0099122;0106140;1901407;2001255
3035	0004821;0005524;0005737;0005829;0006412;0006418;0006427;0042802;0042803;0005739;0032543
6261	0001666;0002020;0003151;0005219;0005245;0005262;0005509;0005515;0005516;0005524;0005737;0005886;0005887;0005938;0006816;0006936;0014701;0014802;0014808;0015278;0016529;0030314;0030315;0031000;0031301;0031674;0033017;0034220;0043588;0043931;0048741;0048763;0051209;0051289;0051480;0070062;0071277;0071313;1903779;1990425;0030018;0030659;0034704;0042383;0005790
6237	0002521;0003924;0005515;0005886;0005925;0010595;0019003;0030336;0044877;0045766;0051896;0060325;0070062;0070372;1904906;2001214;0005525;0007265
1832	0001533;0002934;0003223;0003723;0005080;0005200;0005515;0005634;0005886;0005916;0008544;0014704;0016323;0018149;0030057;0030216;0031424;0034332;0043312;0045109;0070062;0070268;0086073;0086083;0086091;0090136;0097110;0098911;0101003;0150105;0005882;0042060;0005198;0030054;0005737;0045104;0043588;0098609;0016020
10584	0001867;0005537;0005576;0005581;0005615;0005737;0005794;0006956;0042056;0050918;1904888
10397	0005515;0005634;0005737;0005813;0005829;0005874;0005886;0005912;0008017;0008285;0010038;0015630;0017137;0030330;0032287;0042981;0043015;0045296;0045576;0048471;0055038;0070062;0071456;0098978;0099173;0007165
5602	0000122;0000187;0004705;0004708;0005515;0005524;0005654;0005737;0005739;0005829;0005886;0006468;0007165;0007254;0007258;0009414;0009416;0038095;0042752;0043005;0043204;0048511;0051090;0071474;0098969;0098978;0099003;0005634;0010468;0004707;0035556
57697	0000712;0003682;0003724;0004518;0005515;0005524;0005654;0031297;0032508;0036297;0043240;0071821;0090305;1902527;0009378;0043138;0071932;0000400;0045003
5728	0001525;0001933;0002902;0004438;0004721;0004722;0004725;0005161;0005515;0005576;0005634;0005654;0005737;0005739;0005829;0005886;0006367;0006470;0006661;0006915;0007270;0007416;0007417;0007507;0007568;0007584;0007611;0007613;0007626;0008138;0008284;0008285;0008289;0009749;0009898;0010043;0010628;0010666;0010719;0010975;0010977;0010997;0014067;0014823;0016314;0016324;0016477;0016579;0016605;0019899;0021542;0021955;0030165;0030336;0030534;0031642;0031647;0032228;0032286;0032355;0032535;0032869;0033032;0033137;0033198;0033555;0035176;0035255;0035335;0035749;0042493;0042711;0042802;0042995;0043005;0043066;0043197;0043220;0043491;0043542;0043647;0044320;0045211;0045475;0045666;0045736;0045792;0046621;0046685;0046855;0046856;0048008;0048681;0048738;0048853;0048854;0050680;0050765;0050771;0050821;0051091;0051548;0051717;0051800;0051895;0051898;0060024;0060044;0060070;0060074;0060134;0060179;0060291;0060292;0060736;0060997;0061002;0070373;0070374;0071257;0071361;0071456;0090071;0090344;0090394;0097105;0097107;0099524;1901017;1902807;1903690;1903984;1904668;1904706;1990090;1990314;1990381;1990782;2000060;2000134;2000272;2000463;2000808;0016311;0014065;0051896;0048870
7547	0000978;0001228;0001947;0003700;0005515;0005634;0005654;0005737;0007368;0009952;0030154;0030324;0035019;0035469;0035545;0043565;0045893;0045944;0046872;0071907;0071910;1990837;0007417;0000981;0006357
1508	0002224;0004197;0005515;0005518;0005576;0005615;0005622;0005730;0005764;0006508;0006590;0008233;0008234;0009897;0016324;0030574;0030855;0036021;0042470;0042981;0043231;0043312;0043394;0046697;0046718;0048471;0050790;0051603;0062023;0070062;0097067;1904813
5199	0005515;0005576;0005615;0005788;0006955;0006956;0006957;0030449;0035580;0042742;0043312;1904724;0062023
1352	0000266;0004311;0005730;0005739;0005743;0005829;0006123;0006783;0006784;0008495;0008535;0016021;0045333;0048034;0070069;1902600;0004129
7299	0004503;0005507;0005515;0005634;0005737;0005764;0005798;0005829;0006583;0006726;0007601;0008283;0009411;0016021;0033162;0033280;0042438;0042470;0042803;0043231;0048471;0048538;0051591;0055114;0043473
4313	0001525;0001955;0001957;0004175;0004222;0004252;0005515;0005576;0005615;0005634;0005739;0005886;0006508;0007566;0008237;0008270;0019221;0022617;0030017;0030574;0034614;0035987;0044267;0048013;0060325;0060346;0062023;0071230;1904645;1904707;0001666;0030198;0048771
3654	0000187;0001959;0002224;0002755;0004672;0004674;0004704;0005515;0005524;0005654;0005811;0005829;0005886;0006468;0007250;0007254;0007568;0010008;0016032;0016301;0031072;0031663;0032088;0032481;0032496;0032991;0034134;0034162;0034605;0042802;0042803;0043066;0043123;0046777;0046982;0048661;0051092;0060337;0070423;0070498;0070555;0071456;1901224;1904996;0034142;0005634;0045087;0043406;0019221;0005737;0071222;0035556
3557	0005125;0005150;0005151;0005152;0005515;0005615;0005737;0005886;0006629;0006955;0019221;0030073;0034115;0045352;0045353;0051384;0070062;0070498;2000660;0006954;0002437
4915	0000139;0001570;0001764;0001934;0002020;0004713;0005515;0005524;0005769;0005829;0005886;0005887;0007202;0007612;0007623;0007631;0008284;0010628;0010976;0014047;0014068;0014069;0018108;0019227;0021954;0021987;0022011;0030182;0030424;0030425;0031547;0031901;0033138;0042490;0042803;0043087;0043121;0043195;0043235;0043410;0043524;0046548;0046777;0048011;0048403;0048471;0048709;0048935;0050772;0051965;0060175;0060291;0071230;0099183;1902430;1903997;2000811;0051896;0033674;0043197;0099551;0007399;0043408;0070374;0007275;1990090;0007169;0004714;0043679;0005030;1990416
6647	0000187;0000303;0001541;0001819;0001890;0001895;0001975;0002262;0002576;0004784;0005507;0005515;0005576;0005615;0005634;0005654;0005737;0005739;0005758;0005759;0005764;0005777;0005829;0006749;0006801;0006879;0007283;0007566;0007569;0007605;0007626;0008089;0008090;0008217;0008270;0009408;0010033;0019226;0019430;0030346;0031045;0031410;0031667;0032287;0032839;0032930;0032991;0033081;0034465;0034599;0035722;0035865;0040014;0042493;0042542;0042554;0042802;0043025;0043065;0043085;0043087;0043524;0045471;0045541;0045859;0046620;0046677;0046688;0046716;0048365;0048538;0048678;0050665;0050728;0050766;0051087;0051881;0055114;0060047;0060052;0060087;0060088;0070062;0071276;0071318;0072593;0097332;1902177;1904115;0005886
5654	0001890;0004252;0005515;0005520;0005576;0005615;0005829;0005886;0006508;0008236;0022617;0030512;0030514;0042802;0050679;0050687;0060718;0062023;0070062;0097187
84879	0003406;0005324;0005548;0005789;0005886;0005887;0006656;0007420;0008594;0008643;0009267;0010867;0015245;0015293;0015908;0015909;0016021;0021766;0030307;0031999;0034379;0035633;0035845;0040014;0045056;0045872;0050773;0050890;0051977;0051978;0055085;0060042;0060856;0061744;0097009;0140329;0140348;0150011;0150104;0150172;0150175;0150178;1901480;1990379;1990403;1990963;0005215;0071702
5087	0000790;0000978;0000981;0001228;0001658;0003677;0003700;0005515;0005634;0005654;0005737;0006694;0007221;0007548;0008284;0009952;0009954;0010971;0030278;0030325;0030326;0035019;0035162;0045665;0048536;0048538;0048706;0090575;1990837;0000977;0006357;0001654;0048666;0048568;0007420;0009887
4942	0005654;0005739;0005759;0007601;0008652;0042802;0050155;0055129;0010121;0019544;0030170;0005737;0004587
3845	0000165;0001889;0001934;0002223;0005515;0005737;0005739;0005829;0005886;0005925;0007265;0007565;0008284;0008542;0010628;0016020;0019002;0019221;0021897;0030036;0030275;0031234;0031647;0032228;0035022;0035900;0038002;0043406;0043524;0044877;0045121;0045596;0048169;0048873;0051000;0051092;0051146;0051384;0051385;0060441;2000774;0019003;0003924;0005525
9227	0001523;0001972;0005515;0005771;0005783;0005789;0005791;0006776;0007601;0009617;0016021;0016416;0016746;0019841;0032370;0032526;0033189;0042572;0047173;0048471;0102279;1990830
7172	0005829;0006139;0008119;0017144;0032259;1904047
51567	0000287;0003697;0003714;0004518;0005515;0005634;0005654;0005730;0005737;0006302;0007166;0016032;0016235;0016604;0016605;0030145;0036317;0048666;0070260;0090305;1903507
9897	0001556;0005515;0005654;0005769;0005783;0005829;0007040;0010976;0015031;0016197;0034629;0040038;0043005;0043025;0043933;0051125;0071203;0090306;0097494
2353	0000790;0000976;0000979;0000981;0001102;0001228;0001661;0003682;0003700;0005515;0005634;0005654;0005783;0005829;0006306;0006366;0006954;0007179;0007399;0007565;0007568;0008134;0009409;0009416;0009629;0009636;0016020;0019221;0030431;0031668;0032496;0032570;0032870;0032993;0034614;0035902;0035914;0035976;0035994;0038095;0042493;0043005;0044877;0045672;0045893;0045944;0051090;0051412;0051591;0060395;0070412;0071276;0071277;1901216;1902895;1990837;0000978;0006357
6905	0000226;0005515;0005874;0006457;0007023;0007052;0051087;0043014;0007021;0005737
285848	0005737;0005811;0055088;0004806;0016020;0019433
6347	0000165;0001525;0002548;0004672;0005102;0005515;0005576;0006468;0006935;0006954;0006959;0007010;0007155;0007165;0007166;0007187;0007259;0008360;0009617;0009887;0019079;0019221;0019233;0019725;0031663;0031727;0034351;0035684;0036499;0043491;0043524;0043615;0044344;0048246;0050870;0051770;0051968;0071222;0071346;0071347;0071356;0071407;0090280;1904783;1905563;2000134;2000353;2000427;2000502;0008009;0048020;0048247;0007186;0005615;0070374;0048245;0030593;0043547;0070098
546	0000212;0000780;0000781;0000784;0003677;0003678;0003682;0005515;0005524;0005634;0005654;0005720;0005721;0006281;0006306;0006334;0006336;0006338;0006355;0007283;0010571;0015616;0016604;0016605;0030330;0030900;0031297;0031618;0032206;0032508;0035064;0035128;0035264;0042393;0045944;0046872;0060009;0070087;0070192;0070198;0072520;0072711;1900112;1901581;1901582;1904908;1990707
1144	0003009;0004888;0005654;0005829;0005886;0005892;0006812;0006936;0022848;0031594;0042166;0045211;0048630;0050881;0050905;0060079;0099060;1904315;0007165;0043005;0034220;0042391;0050877;0005887;0045202;0007268;0030594
3717	0000165;0000186;0001774;0002250;0004672;0004713;0004715;0005102;0005131;0005143;0005515;0005524;0005634;0005654;0005737;0005829;0005856;0005886;0005901;0005925;0006468;0006915;0006919;0007165;0007167;0007186;0007204;0007259;0007260;0007498;0007596;0008022;0008285;0008631;0010667;0010811;0010870;0014068;0016363;0018108;0019221;0019901;0020037;0022408;0030041;0030154;0030218;0030335;0031103;0031702;0031904;0031959;0032024;0032496;0032516;0032731;0032760;0033130;0033194;0033209;0034612;0035401;0035409;0035556;0035722;0038155;0042169;0042307;0042393;0042531;0042535;0042802;0042976;0043388;0043392;0043524;0043548;0043560;0045121;0045348;0045428;0045429;0045597;0045822;0046425;0046579;0046677;0046777;0046872;0048008;0050727;0050729;0050731;0050804;0050867;0051091;0051428;0051770;0060333;0060334;0060391;0060396;0060397;0060399;0061180;0070102;0070106;0070671;0070757;0097191;0097296;0098794;0098978;0099527;0120162;1902728;1904037;1904707;0042981
6532	0001666;0005326;0005335;0005515;0005886;0005925;0006836;0007584;0007613;0007623;0008504;0009636;0010008;0010628;0012505;0014064;0015844;0017075;0019811;0021941;0032227;0032355;0035176;0042136;0042310;0042493;0042713;0042802;0045121;0045202;0045665;0045787;0046621;0046872;0048854;0050998;0051015;0051610;0055085;0071300;0071321;0090067;0099055;0099056;0099154;0035725;0006810;0043005;0051378
1621	0001816;0001974;0001975;0002443;0003824;0004500;0005507;0005515;0005576;0005615;0005783;0007268;0007613;0007626;0008542;0016020;0016021;0030658;0030667;0031418;0034451;0034466;0034774;0042127;0042309;0042420;0042421;0042423;0042584;0042593;0042596;0042711;0043231;0045202;0045907;0048149;0048265;0050900;0055114;0120162;2001236;0005737;0016715;0006589
4729	0005515;0005739;0005743;0005747;0006120;0007399;0008137;0009055;0032981;0046872;0048738;0051537;0022904
9319	0001556;0001673;0003712;0005515;0005524;0006302;0006366;0007094;0007130;0007131;0007141;0007144;0007283;0007286;0042802;0048477;1903506;0051598;0005694;0005634
83538	0003341;0005515;0005576;0005737;0005930;0036158;0060287;0097729;0120197;0120228;0120229
7374	0003684;0004844;0005515;0005634;0005654;0006281;0006284;0016032;0016446;0043024;0043066;0045008;0045190;0097510;0005739
1956	0000139;0000165;0000186;0001503;0001618;0001892;0001934;0001942;0003682;0003690;0004709;0004713;0004714;0004888;0005006;0005178;0005515;0005516;0005524;0005615;0005634;0005737;0005768;0005789;0005886;0005925;0006357;0006412;0006970;0007165;0007166;0007173;0007202;0007435;0007494;0007611;0007623;0008284;0009986;0010008;0010750;0010960;0014066;0016020;0016101;0016323;0016324;0018108;0019899;0019901;0019903;0021795;0030054;0030139;0030307;0030324;0030335;0030665;0031625;0031901;0031965;0032930;0032991;0033138;0033590;0033594;0034614;0035690;0038083;0038128;0042059;0042060;0042177;0042327;0042698;0042743;0042802;0043006;0043066;0043235;0043406;0043586;0045121;0045202;0045296;0045737;0045739;0045740;0045746;0045780;0045893;0045907;0045930;0045944;0046328;0046718;0046777;0048143;0048146;0048471;0048546;0048661;0048812;0050679;0050729;0050730;0050999;0051015;0051117;0051205;0051592;0051897;0051968;0060571;0061024;0061029;0070141;0070372;0070374;0070435;0071230;0071260;0071276;0071364;0071392;0071549;0090263;0097421;0097489;0097755;0098609;1900020;1900087;1901185;1901224;1902722;1903078;1903800;1905208;2000145;0030235;0033674;0007169;0005887;0009925;0007275;0030154;0048408
2735	0000976;0000977;0000978;0001649;0003677;0003682;0005515;0005634;0005654;0005737;0005829;0005930;0007224;0007283;0007418;0008017;0008284;0008589;0009611;0009913;0009953;0009954;0021696;0021938;0021983;0030324;0030850;0045667;0045740;0045880;0045893;0045944;0046872;0048546;0060032;0060045;0060070;0090090;0097421;0097542;0097546;1902808;2000345;0000981
7148	0005178;0005201;0005515;0005576;0005615;0007155;0008201;0030036;0030199;0031012;0032963;0048251;0062023;0070062;0098633
9084	0007420
283489	0000777;0000793;0005515;0005634;0005654;0005737;0005819;0016604;0031134;0034501;0035372;0046872;0051315;0090543
