C3160718	0003676;0000012;0001300;0001332;0002172;0000298;0000716;0011960;0003745;0031908;0002067;0002529;0100315;0001260;0001621;0000751;0002019;0002063;0001337;0002360;0000006;0002015;0002322;0003587;0000738;0007311;0012332;0000726
C0003873	0002715;0001370;0000707;0002086;0002633;0001871
C0026764	0000007;0006775;0001428;0031047;0011034;0001871;0001919;0003261;0012719;0003259;0000098;0003237;0002716;0002152;0000014;0001824;0000112;0002176;0000100;0002653;0002953;0001744;0002202;0000938;0003324;0004341;0012378;0002756;0004313;0003072;0001903;0003401
C0038325	0002027;0001874;0002017;0012378;0002015;0002091;0000509;0001873;0030016;0100806;0001960;0012735;0001733;0001658;0002014;0000505;0008066;0012733;0000795;0001637;0002910;0002239;0001645;0003781;0200020;0000083;0010783;0001903;0000621;0002205;0100792;0001824;0002094;0006554;0100518;0002043;0002103;0001945;0000613
C1868675	0001347;0003581;0002067;0001288;0001300;0002172;0001332;0011960;0002063;0000007;0001337
C2931673	0000253;0002353;0000529;0002371;0000618;0001263;0001257;0005484;0001336;0001290;0002361;0000007;0001249;0000716;0001939;0001371;0000654;0001250;0001252;0001251;0000648;0003674;0000737;0000738;0000550;0002074;0002360;0000608;0002059
C1842852	0001326;0001336;0001312;0001340;0000006;0001337;0001249;0001351;0003581;0100543;0003680;0000643;0010852;0002069
C0238288	0003307;0000407;0003236;0030680;0003202;0003457;0008046;0000298;0100540;0000499;0008981;0011463;0008970;0003724;0003547;0007763;0030664;0001249;0002015;0001250;0010628;0000006;0002091;0000544;0003677;0012473;0012231;0003691;0009023
C0752347	0100315;0002367;0001300;0000726;0007159;0000006;0000746
C0026654	0001009;0001250;0100659;0002119;0001249
C0085280	0001631;0001402;0000337;0001328;0004617;0005280;0000772;0006579;0000593;0000580;0009882;0000089;0004969;0000400;0000490;0001256;0000006;0000097;0003593;0000482;0002937;0000545;0001284;0003124;0000076;0000582;0001396;0001297;0001738;0003774;0000585;0000627;0001492;0001508;0000316;0003022;0003189;0001629;0000518;0001394;0001636;0001947;0008659;0000081;0000325;0000110;0001399;0002155;0000533;0003829;0002895;0001920;0000486;0002910;0001680;0006571
C1621958	0001428;0000006;0012174;0009592;0002888
C1857761	0002611;0001631;0001636;0001947;0000325;0000006;0000627;0000089;0000093;0000107;0000307;0001642;0000790;0003189;0000337;0000822;0000083;0004969
C0032914	0006707;0001873;0003259;0001511;0005202;0000093;0031418;0001919;0100651;0100767;0000822;0012622;0002360;0000504;0002960;0004421;0000147;0002027;0002315;0001518;0002910;0005117;0100602;0001250;0000969;0008071;0100601;0000006
C0035344	0001103;0001622;0000618;0001518;0001136;0007902;0007917;0001489;0003593;0000541;0001147;0007663;0000006;0000523;0007685;0001493;0002757;0003677;0030666;0030490
C1848296	0012245;0001417
C3489396	0000771;0002215;0008734;0000028;0000007;0000054;0000786;0000006;0000044;0002225;0000789
C0152013	0000006;0001428;0006519;0000007
C0268621	0001347;0007305;0100812;0001249;0000006;0000007;0011096;0003235;0001332
C1847720	0003235;0002910;0002240;0000007
C0004943	0002354;0002637;0003401;0002202;0008066;0001061;0001482;0011107;0001251;0006824;0001637;0002039;0002716;0001824;0001250;0001945;0000155;0001347;0002239;0012378;0002321;0100654;0000488;0200034;0010885;0100584;0001369;0000083;0001659;0002017;0002024;0002027;0002102;0001658;0100820;0100326;0001287;0001288;0100796;0000737;0002383;0001653;0003326;0001733;0001744;0002633;0100758;0000518;0002376;0001269;0000613;0001289;0002076;0002204;0002113;0100614;0007256;0002105;0001097;0004936;0002829;0004420;0001701;0002516;0000618
C4551986	0002289;0000007;0006887;0010864;0000815;0008064;0100840;0001252;0000400;0001371;0002231;0000365;0200012;0001156;0002209;0000613;0004322;0001171;0001250;0002650;0000252;0005105;0001249;0002750;0001596;0002353
C0334634	0011024;0002039;0001744;0005561;0012191;0002716;0012378;0001824;0001945
C2700553	0004332;0001831;0001072;0000958;0002028;0001945;0002090;0002716;0000821;0001744;0000100;0100806;0001903;0001019;0000944;0001508;0002665;0001880;0000989;0007549;0002240;0100646;0000969;0002960;0100840;0004430;0001596;0003075;0000007;0005365;0002841;0002014;0002718;0001873;0000778;0004429
C0007131	0000006;0001428;0006519;0000007
C0023487	0001876;0025420;0001873;0002039;0002321;0010280;0000790;0000967;0031245;0031364;0000212;0000225;0001824;0005521;0011900;0001875;0001945;0001903;0012378;0100608;0002875;0030140;0031020;0031035;0002027;0100758;0001974;0002653;0001324;0000978;0001882;0002716;0000421;0030955;0012135;0004836;0001428
C0025286	0001269;0002167;0011133;0012658;0100648;0008202;0008214;0008237;0011730;0030344;0000870;0100009;0012691;0000802;0040171;0006520;0011752;0001342;0000360;0030766;0030532;0001085;0001251;0002516;0100010;0012246;0030878;0003418;0030591;0010828;0000602;0002920;0002315;0008245;0011750;0007924;0007340;0000141;0000712;0004408;0001067;0001262;0012505;0000238;0003484;0002355;0002512;0100661;0000520;0008240;0010534;0000020;0030521;0010628;0002017;0045026;0007359;0000618;0001279;0001513;0001317;0000044;0007715;0030341;0010997;0008163
C0029463	0000007;0002669;0009919;0001428;0001939
C0032580	0000670;0002895;0004783;0006771;0011068;0011069;0001012;0010619;0003003;0000706;0006744;0010562;0100245;0005227;0009592;0002885;0000953;0002884;0007649;0003828;0006722;0000006;0100246;0008256;0004394;0200040;0030731
C0428791	0030148;0001650;0004962;0004933;0004380;0001647;0001680;0000822;0005113;0001659;0004383;0011103;0000006;0001718;0011560;0001719;0001629
C1140680	0001939;0003002;0006774;0000006;0001428;0100621
C1168401	0000007;0002860
C1866398	0100579;0000771;0000036;0001156;0002861;0003002;0004322;0012114;0100780;0000218;0001249;0004390;0001250;0000518;0200034;0002808;0012740;0200063;0001048;0008675;0001251;0001317;0002650;0006731;0012062;0000853;0000256;0000717;0000995;0001053;0012032;0005374;0007565;0000158;0000767;0001263;0000221;0001482;0100543;0000982;0005584;0002858;0002516;0009720;0000545;0012733;0001508;0005595;0000365
C2713442	0000670;0002895;0004783;0006771;0011068;0011069;0001012;0010619;0003003;0000706;0006744;0010562;0100245;0005227;0009592;0002885;0000953;0002884;0007649;0003828;0006722;0000006;0100246;0008256;0004394;0200040;0030731
C0235974	0000006;0410067;0001428;0002894
C1720859	0000147;0000819;0000855;0000956;0001677;0000991;0100578;0000842;0000822;0002240;0001733;0001397
C1720860	0001015;0008985;0000822;0001007;0009002;0003326;0003233;0001397;0000468;0003074;0003635;0003712;0000147;0008887;0000006;0000956;0012645;0001735;0000831;0000991;0000287;0002240;0009125;0002155;0002621;0000311;0000842;0003758;0008993;0008739;0003124;0001597;0000963;0003198;0000869;0000819;0100658;0100820;0006824;0006288;0100607;0001733;0100601;0001635;0100578;0012084;0001677;0001744;0000855;0002230;0005339;0001639
C1720861	0000956;0000842;0100602;0001397;0003233;0001394;0009125;0000831;0009017;0000786;0003758;0000147;0000822;0000876;0000464;0003635;0000006;0003074;0003011;0009800;0001007;0001015;0002155;0000271;0002149;0007457;0100607;0001635;0100601;0003707;0000963;0002230;0003326;0001639;0003198;0000869;0000991;0001677;0100578;0001744;0000292;0001733;0002240;0009042;0012084
C2931822	0100630;0010982
C2677889	0000992;0001423;0011463;0002910;0001891;0012187;0001081
C0008312	0000820;0000939;0011040;0001278;0011971;0001541;0003493;0012115;0003496;0001262;0003073;0003155;0001402;0000953;0002908;0000952;0002608;0001394;0003261;0004386;0012203;0001399;0012378;0000989;0002613;0001395;0003270;0001409;0003119
C1527231	0003455;0003676;0000618;0001258;0002385;0000572;0007018;0002070;0002839;0002607;0008207;0002500;0001271;0002078;0001419;0000365;0002311;0002180;0000802;0007340;0000953;0000726;0002371;0000135;0001250;0001350;0006938;0000709;0001596;0000020;0001283
C0022336	0001317;0000737;0001336;0001269;0000751;0000505;0000741;0007076;0005327;0002381;0000716;0000605;0000726;0000738;0003678;0002922;0001289;0000006;0000739;0000746;0002066;0002354;0100785;0007017;0001324;0001337;0002072;0007686;0010542;0000712;0002067;0002401;0012332;0100256;0006943;0100292;0003487;0010846;0001250;0002446;0011099;0000736;0001350;0100786;0012672;0007009;0002464;0002283;0002312;0002529;0007158;0007183;0002073;0025152;0100661
C0376329	0001317;0000737;0001336;0001269;0000751;0000505;0000741;0007076;0005327;0002381;0000716;0000605;0000726;0000738;0003678;0002922;0001289;0000006;0000739;0000746;0002066;0002354;0100785;0007017;0001324;0001337;0002072;0007686;0010542;0000712;0002067;0002401;0012332;0100256;0006943;0100292;0003487;0010846;0001250;0002446;0011099;0000736;0001350;0100786;0012672;0007009;0002464;0002283;0002312;0002529;0007158;0007183;0002073;0025152;0100661
C0751254	0001317;0000737;0001336;0001269;0000751;0000505;0000741;0007076;0005327;0002381;0000716;0000605;0000726;0000738;0003678;0002922;0001289;0000006;0000739;0000746;0002066;0002354;0100785;0007017;0001324;0001337;0002072;0007686;0010542;0000712;0002067;0002401;0012332;0100256;0006943;0100292;0003487;0010846;0001250;0002446;0011099;0000736;0001350;0100786;0012672;0007009;0002464;0002283;0002312;0002529;0007158;0007183;0002073;0025152;0100661
C2674838	0001033;0000006;0003533
C0268631	0001263;0001939;0002133;0002123;0001249;0001252;0001251;0002069;0000708;0003593;0000007;0000717;0000709;0000739;0000750;0032531;0002353;0032532;0100716;0002121;0001270;0032529;0000752;0000496;0002487;0001290;0025356;0000718;0500253;0032528;0001265;0000738;0032530
C0476089	0001428;0012114
C0023473	0001974;0005547;0001894;0012378;0004396;0001873;0001945;0001744;0001912;0004848;0001428;0004852;0005506
C1336708	0000133;0009792;0100768;0001428;0003745;0030731;0000028;0001939;0000027
C0020758	0000232;0007431;0002164;0001019;0008070;0025092;0000656;0000007;0008404;0000972;0001036;0001371;0007549;0001596
C0239849	0000232;0001622;0000520;0000007;0000656;0002063;0009381;0007431;0000962;0001829;0002093;0001944;0100716;0002205;0002047;0000518;0001645;0000364;0000457;0012472;0001019;0001376;0001161
C3536797	0000232;0007431;0002164;0001019;0008070;0025092;0000656;0000007;0008404;0000972;0001036;0001371;0007549;0001596
C3543867	0000232;0007431;0002164;0001019;0008070;0025092;0000656;0000007;0008404;0000972;0001036;0001371;0007549;0001596
C4551630	0000232;0007431;0002164;0001019;0008070;0025092;0000656;0000007;0008404;0000972;0001036;0001371;0007549;0001596
C4225394	0009722;0000705;0006297;0000007;0011073
C1845052	0000691;0006297;0001423;0000705;0200095;0001939
C0546264	0000007;0000602;0000508;0003828;0002747;0011968;0001508;0003121;0001612;0002650;0000218;0001425;0001644;0001558;0003324;0003687;0032341;0002938;0003577;0000276;0002015;0002093;0003701;0010628;0000275;0003755;0001319;0000006;0001374;0001283;0010804;0008981;0006380;0012785;0002205;0001270;0000767;0003458;0000028;0003691;0006466;0002751;0001249;0002987;0001561;0002089;0002515;0011807;0008180;0001388;0003273;0004322;0001762;0001315;0002033;0001252;0003307;0002792;0000347;0030192
C1142166	0011712;0011705;0001663;0004755;0011715;0001279;0011704;0001695;0012251;0004751;0000006;0001699
C1631597	0002321;0001645;0001279;0004756;0000006;0025478;0001250;0001699;0005110;0005162
C0033300	0000407;0004492;0009906;0001611;0002155;0000883;0000535;0004931;0000939;0000956;0000678;0001681;0006660;0000961;0000842;0003016;0003355;0000894;0011703;0001894;0000400;0040171;0000520;0010665;0000823;0000966;0000347;0002808;0000963;0011220;0008151;0011356;0001387;0002828;0000233;0006224;0000822;0001596;0000160;0003300;0000938;0000684;0002164;0002827;0000320;0000789;0002905;0002326;0007427;0008197;0000668;0011832;0002753;0004322;0000877;0004417;0100679;0000540;0001508;0002557;0001657;0000044;0000561;0100578;0001816;0008070;0001397;0002758;0002136;0100671;0002216;0100546;0001097;0005181;0005461;0002692;0001620;0001712;0008214;0001043;0007485;0040160;0000007;0002797;0001658;0000006;0000272;0001510;0001635;0011800;0004416
C0162670	0001347;0000006;0002355;0001761;0001290;0003201;0000505;0000648;0001324;0001875;0002151;0000007;0001265;0003326;0001252;0001270;0003737;0000821;0000639;0002240;0000508;0003236;0000158;0001935;0003394;0007141;0001427;0001257
C0949658	0001699;0001635;0001939;0000006;0001682;0001670;0011675
C2676780	0000639;0000647;0009891;0002208;0000483;0001537;0008497;0000405;0000316;0001256;0000327;0001643;0002230;0004440;0000504;0000677;0000294;0001163;0010940;0000248;0001760;0000636;0004322;0009882;0002209;0000046;0005807;0000568;0000303;0000337;0001290;0000325;0000219;0002650;0003758;0008038;0000343;0000520;0002107;0005180;0000054;0002705;0000232;0002100;0001792;0003577;0011968;0010808;0100678;0002020;0000691;0002557;0000278;0000444;0000238;0000252;0002162;0005247;0001320;0007165;0000358;0002092;0001647;0002093;0001631;0006191;0000926;0003196;0000664;0011800;0000347;0000998;0000262;0002750;0005280;0000028;0010648;0001562;0002561;0001545;0001321;0001511;0004942;0002079;0012745;0000494;0001582;0001508;0002089;0001324;0001159;0001627;0000006;0000377;0000540;0001712;0000059;0000319;0000160;0000260;0000369;0001798
C0024141	0002102;0000123;0025300;0000992;0001878;0001882;0000006;0001873;0001250;0001369;0003493;0001701;0002725;0000709;0003613
C3280674	0200067;0000006
C0036202	0000554;0012378;0002110;0010310;0030146;0003701;0100699;0012243;0000501;0000836;0002716;0002045;0000618;0010628;0001409;0002105;0000121;0002240;0000821;0009830;0100749;0000834;0012219;0200035;0011850;0100828;0000433;0002107;0000518;0001482;0001878;0000953;0001386;0011801;0012062;0000620;0001880;0000083;0002206;0011024;0001399;0001010;0002097;0003072;0001945;0001970;0012735;0001596;0002781;0001097;0000873;0001824;0001882;0001873;0040186;0000787;0002150;0002922;0004756;0007734;0012722;0030872;0002094
C0009405	0001402;0001276;0001522;0002024;0003401;0012378;0000739;0002239;0002354;0100571;0100615;0010786;0010524;0100031;0002671;0002376;0001123;0002516;0007018;0100660;0002893;0010526;0001260;0002076;0007256;0006725;0100835;0003006;0010622;0002027;0012174;0002017;0100576;0000738;0100743;0200008;0001288;0000716;0004374;0001250;0001252;0003003;0002019;0001371;0001824;0100613;0000737
C0206624	0001413;0001425;0001428;0001402;0000006;0006572
C0265325	0002885;0000957;0003006;0002665;0002859;0001909;0001438;0002888;0009592;0000997;0001274;0002282;0002671;0000007;0001034;0012174
C0699791	0410067;0012126;0001428
C0751291	0003829;0000006;0002885;0000007
C1333990	0001402;0001276;0001522;0002024;0003401;0012378;0000739;0002239;0002354;0100571;0100615;0010786;0010524;0100031;0002671;0002376;0001123;0002516;0007018;0100660;0002893;0010526;0001260;0002076;0007256;0006725;0100835;0003006;0010622;0002027;0012174;0002017;0100576;0000738;0100743;0200008;0001288;0000716;0004374;0001250;0001252;0003003;0002019;0001371;0001824;0100613;0000737
C1851124	0100245;0200040;0003003;0000006
C2675440	0100245;0200040;0003003;0000006
C4552100	0001402;0001276;0001522;0002024;0003401;0012378;0000739;0002239;0002354;0100571;0100615;0010786;0010524;0100031;0002671;0002376;0001123;0002516;0007018;0100660;0002893;0010526;0001260;0002076;0007256;0006725;0100835;0003006;0010622;0002027;0012174;0002017;0100576;0000738;0100743;0200008;0001288;0000716;0004374;0001250;0001252;0003003;0002019;0001371;0001824;0100613;0000737
C0342482	0008163;0000798;0000953;0001419;0001508;0000007;0000027;0000127;0000826;0000823;0000835;0008197;0001944;0004319;0000028;0000044;0002902;0003560
C1855868	0031817;0000829;0200120;0000580;0007663;0001746;0000134;0002014;0000821;0006297;0100651;0001133;0000121;0002728;0000518;0002024;0008207;0000006;0001596;0000026;0003621;0001081;0004319;0000980;0002582;0001903;0001096;0000819;0000007;0001045;0001053;0001231;0007759;0003118;0100530;0008221;0002514;0002960;0000613;0100659;0000505
C1855869	0031817;0000829;0200120;0000580;0007663;0001746;0000134;0002014;0000821;0006297;0100651;0001133;0000121;0002728;0000518;0002024;0008207;0000006;0001596;0000026;0003621;0001081;0004319;0000980;0002582;0001903;0001096;0000819;0000007;0001045;0001053;0001231;0007759;0003118;0100530;0008221;0002514;0002960;0000613;0100659;0000505
C0549463	0002721;0012178;0001287;0002480;0004787;0001873;0002383;0003496;0100776;0100827;0004315;0002665;0001903;0001744;0001419;0001876;0002240;0002716
C1845076	0003281;0002583;0002721;0001744;0002155;0012219;0001581;0004313;0012156;0001419;0011900;0001417;0002240;0001954;0012115;0025084;0001061;0001945;0002205;0001915
C1862939	0003394;0000712;0003324;0007354;0003202;0025425;0000716;0012531;0002094;0003470;0002878;0030195;0000217;0000713;0000739;0002017;0030196;0002180;0001257;0012378;0002380;0002398;0007024;0001347;0000006;0001324;0001425;0000007;0010535;0002314
C1862941	0003394;0000712;0003324;0007354;0003202;0025425;0000716;0012531;0002094;0003470;0002878;0030195;0000217;0000713;0000739;0002017;0030196;0002180;0001257;0012378;0002380;0002398;0007024;0001347;0000006;0001324;0001425;0000007;0010535;0002314
C4048328	0002664;0003319;0001428
C1848533	0002155;0100513;0003141;0010874;0003124;0000007;0001251;0001284;0001114;0001268;0002376;0001332;0001288;0002650;0001310;0001337;0001324;0000639;0000662;0001761;0000819;0000505;0003202;0004374;0001639;0007703;0002075;0001260;0011675;0000649;0001276;0007256;0000763
C1862596	0001927;0000007;0000510;0001251;0001315;0000546;0003563
C3888316	0000006;0001677;0003124;0001114;0001084
C0023817	0002018;0012238;0000952;0031028;0003077;0002574;0000660;0002013;0001013;0001433;0000007;0003124;0001744;0001733
C1847200	0002186;0002354;0000006;0011970;0012662;0100256;0002511;0006979;0003596;0000726;0002185
C1864205	0012643;0031609;0025574;0030499;0000608;0011506;0000529;0000006
