191	0001763;0002910;0003560;0003073;0001508;0003235;0002119;0001263;0001510;0001638;0000736;0010719;0008151;0002421;0001321;0001402;0008169;0011996;0002376;0003429;0002878;0030890;0001789;0000164;0003236;0012110;0012448;0011900;0001999;0000252;0012704;0002079;0002160;0001976;0008947;0007141;0000565;0001249;0000007;0001270
196	0007675;0007663;0000510;0000007;0005978;0001347;0000639;0000463;0000501;0000563;0008736;0001249;0000648;0000518;0000035;0008046;0000602;0000842;0000987;0000405;0000613;0000512;0000431;0000135;0007703;0000407;0000618;0001513
197	0002289;0000007;0006887;0010864;0000815;0008064;0100840;0001252;0000400;0001371;0002231;0000365;0200012;0001156;0002209;0000613;0004322;0001171;0001250;0002650;0000252;0005105;0001249;0002750;0001596;0002353
203	0000007;0001878
204	0001903;0005374;0200042;0100806;0004313;0001944;0001882;0000988;0001945;0003287;0001874;0004430;0010515;0000389;0002014;0002024;0000365;0002205;0001508;0001824;0000007;0005387;0005541;0000778;0001888;0005354;0005435
207	0001822;0004099;0000324;0000369;0001249;0005280;0000400;0001597;0004326;0000316;0100560;0100761;0002230;0002282;0010788;0009928;0100526;0100559;0002827;0007565;0004420;0000545;0011276;0007400;0001744;0000518;0009804;0100730;0100764;0000040;0001645;0100521;0003312;0007899;0100026;0004418;0009594;0001363;0001387;0000873;0002101;0000463;0001519;0002808;0000276;0000682;0002719;0006101;0012032;0000311;0001555;0003715;0000053;0000494;0010516;0007818;0002858;0004490;0000670;0002650;0007703;0100777;0010508;0010816;0000486;0002204;0000995;0005595;0001004;0008675;0000464;0001482;0004209;0005306;0002652;0000508;0000557;0001163;0000107;0003019;0100615;0000256;0000567;0000520;0007440;0000268;0003199;0010497;0007552;0001250;0011386;0001939;0003002;0006774;0000006;0001428;0100621;0010609;0000218;0004390;0000138;0001102;0000836;0010619;0004481;0000365;0000160;0000221;0000327;0012871;0001626;0002253;0002080;0000767;0000972;0001031;0003581;0100646;0000853;0000821;0000854;0001256;0006740;0000771;0000347;0000034;0002891;0006753;0006716;0005584;0100579;0000036;0001156;0002861;0004322;0012114;0100780;0200034;0012740;0200063;0001048;0001251;0001317;0006731;0012062;0000717;0001053;0005374;0000158;0001263;0100543;0000982;0002516;0009720;0012733;0001508;0001425;0000194;0007483;0001012;0002176;0003416;0012721;0003593;0007403;0002751;0002753;0001140;0000962;0003764;0005465;0003745;0004472;0001028;0002625;0002342;0001528;0025092;0003676;0001269;0002167;0011133;0012658;0100648;0008202;0008214;0008237;0011730;0030344;0000870;0100009;0012691;0000802;0040171;0006520;0011752;0001342;0000360;0030766;0030532;0001085;0100010;0012246;0030878;0003418;0030591;0010828;0000602;0002920;0002315;0008245;0011750;0007924;0007340;0000141;0000712;0004408;0001067;0001262;0012505;0000238;0003484;0002355;0002512;0100661;0008240;0010534;0000020;0030521;0010628;0002017;0045026;0007359;0000618;0001279;0001513;0000044;0007715;0030341;0010997;0008163
208	0000147;0009125;0008993;0001397;0002155;0002240;0000831;0000876;0000956;0003292;0030685;0001956;0002173;0006568;0001325;0001985;0001520;0030812;0001958;0000771;0001528;0001998;0040215;0000006;0000007;0001250;0000855;0003584;0005978;0031819
210	0000007;0003163;0003401;0001878;0002013;0001252;0001290;0001508;0002203;0011848;0002027;0001269;0002093;0001271;0000763;0001250;0007002;0000709;0002019;0002014
212	0000992;0001423;0011463;0002910;0001891;0012187;0001081;0001924;0001419;0004840;0001972;0003828;0001903;0001744;0000980;0000953;0011031;0001324;0001952;0002094;0012378
213	0001513;0001518;0012378;0005268;0010741;0003073;0030851;0010702;0011342;0000282;0009125;0003124;0001622;0003077;0005413;0003075;0002783;0001562;0002615;0000939;0000007
